"cancer" "mutation" "mu0" "mu1" "mu"
"LUAD" "CCT_T" -17.6257210243768 0.97246257237774 -12.6621424282231
"LUAD" "CTA_A" -19.6546826746689 1.27414962180441 -13.0273187118065
"LUAD" "CTA_C" -18.3459295892418 1.02515198342522 -13.0949850419924
"LUAD" "CTA_G" -18.2923612632246 0.713703435275392 -14.7173972976094
"LUAD" "CTC_A" -19.3243650304138 1.13281803758319 -13.4818422446175
"LUAD" "CTC_C" -18.6217137321804 0.901887517013705 -14.0407177543218
"LUAD" "CTC_G" -17.79269040945 0.564843666632092 -14.9974414135843
"LUAD" "CTG_A" -19.0282571201369 1.21060014316522 -12.7549079593301
"LUAD" "CTG_C" -18.7973078912705 1.00950565653894 -13.6318490063116
"LUAD" "CTG_G" -19.4087969744777 0.984012366969702 -14.3823510072284
"LUAD" "CTT_A" -19.5848515221712 1.18788794575675 -13.4375900020816
"LUAD" "CTT_C" -18.5416441515803 0.956167239161052 -13.6666424867651
"LUAD" "CTT_G" -18.1724602413084 0.789202141128574 -14.1964575382587
"LUAD" "GCA_A" -18.0761097521383 1.12047186026561 -12.3017112529951
"LUAD" "GCA_G" -19.2389998122142 1.08722467870625 -13.6476894866866
"LUAD" "GCA_T" -16.5437448628025 0.690551060914306 -13.0910339950568
"LUAD" "GCC_A" -18.0726102581988 1.14104102690822 -12.1846741404677
"LUAD" "GCC_G" -19.2759189307324 1.10075074628046 -13.6101868614023
"LUAD" "GCC_T" -16.656570030787 0.717692647753258 -13.0605063649274
"LUAD" "GCG_A" -17.4714911433778 1.13759594851141 -11.6025851476347
"LUAD" "GCG_G" -19.520385978185 1.25241599585519 -13.0142921712749
"LUAD" "GCG_T" -13.9423691559131 0.473118584020795 -11.6196947806874
"LUAD" "GCT_A" -18.6293208213486 1.15941806360409 -12.6397783650156
"LUAD" "GCT_G" -18.8532114404338 0.974487218160976 -13.8786175013117
"LUAD" "GCT_T" -16.7648386055325 0.703882452123362 -13.2417757540412
"LUAD" "GTA_A" -18.5430275773889 1.06385083785359 -13.0801104390342
"LUAD" "GTA_C" -17.3225942866475 0.881877718136719 -12.849566984308
"LUAD" "GTA_G" -19.4451163482982 0.932627896891159 -14.69781447043
"LUAD" "GTC_A" -18.105887498924 0.872953750828749 -13.6809386062888
"LUAD" "GTC_C" -17.4733064483065 0.740340462797942 -13.7572605921382
"LUAD" "GTC_G" -19.2208827655306 0.815337728241511 -15.105229438598
"LUAD" "GTG_A" -19.1773253162078 1.16163429233568 -13.1755187076185
"LUAD" "GTG_C" -18.2601030487773 0.911033564546254 -13.6296817789807
"LUAD" "GTG_G" -19.4613214093855 0.979148991544197 -14.4613562032967
"LUAD" "GTT_A" -19.2124667730357 1.07542205246351 -13.6860223872637
"LUAD" "GTT_C" -17.2718440732257 0.75856730610414 -13.4590007397644
"LUAD" "GTT_G" -18.6452184457112 0.791575304276644 -14.6565523020768
"LUAD" "TCA_A" -18.4790543896137 1.21615786866566 -12.1748159251582
"LUAD" "TCA_G" -16.8711582586612 0.911333685644675 -12.2391143397451
"LUAD" "TCA_T" -16.0202155789304 0.855991088184928 -11.6865277192183
"LUAD" "TCC_A" -17.7628593906474 1.14848236692361 -11.8337992907557
"LUAD" "TCC_G" -17.705796783822 0.955498274360026 -12.8344283752413
"LUAD" "TCC_T" -16.2854185945546 0.770845196029471 -12.4072536552387
"LUAD" "TCG_A" -17.4172404793484 1.13137753134073 -11.5826699213498
"LUAD" "TCG_G" -18.4588387930937 1.12620520765525 -12.652813607957
"LUAD" "TCG_T" -14.3965562235652 0.603659455699724 -11.3994676473502
"LUAD" "TCT_A" -18.1954966342026 1.15568706285832 -12.2265956015626
"LUAD" "TCT_G" -16.4785511383786 0.856939762367273 -12.139763702707
"LUAD" "TCT_T" -16.6479315796444 0.863505506379645 -12.2738358241269
"LUAD" "TTA_A" -18.080750844738 0.896438170796788 -13.529180833835
"LUAD" "TTA_C" -18.5052908908581 0.966129907591553 -13.5761518326653
"LUAD" "TTA_G" -19.3294904485462 0.902356153528783 -14.7459630963994
"LUAD" "TTC_A" -18.9439943449959 0.93565349503458 -14.1802956817635
"LUAD" "TTC_C" -18.6023510068746 0.847562344320745 -14.3139486381237
"LUAD" "TTC_G" -18.3554470635825 0.662070491693056 -15.052639582851
"LUAD" "TTG_A" -20.4669128962435 1.33252646839402 -13.5128218646387
"LUAD" "TTG_C" -18.981632330882 0.985549631213203 -13.9468134561807
"LUAD" "TTG_G" -20.512476679038 1.17762988957594 -14.4220862969924
"LUAD" "TTT_A" -18.7179628233994 0.870414893271221 -14.3066838354772
"LUAD" "TTT_C" -18.5591363780437 0.823900389776738 -14.397640629465
"LUAD" "TTT_G" -18.752081449192 0.829445119960682 -14.5608772418225
"LUSC" "ACA_A" -18.4096108512246 1.18415050982622 -12.2482023053572
"LUSC" "ACA_G" -18.8544605039641 1.07954838939822 -13.2547115563411
"LUSC" "ACA_T" -17.9211167406639 1.00631301938826 -12.7129074594545
"LUSC" "ACC_A" -18.2221448939888 1.14394154756539 -12.276972132006
"LUSC" "ACC_G" -18.0209607120906 0.898611650103559 -13.3859651367287
"LUSC" "ACC_T" -17.471692215695 0.879567674633272 -12.9377267446989
"LUSC" "ACG_A" -17.9005611702857 1.19922145159112 -11.6579972682191
"LUSC" "ACG_G" -18.22816051167 1.03587868226109 -12.862053640948
"LUSC" "ACG_T" -13.8559713647662 0.504264632396427 -11.2916470371367
"LUSC" "ACT_A" -18.9742579136852 1.21723303002131 -12.6346275432232
"LUSC" "ACT_G" -17.6471949362352 0.838908379577253 -13.3285967542446
"LUSC" "ACT_T" -17.3655516534433 0.836524569080602 -13.0595660003882
"LUSC" "ATA_A" -18.192966038314 0.949181569359126 -13.2892131732119
"LUSC" "ATA_C" -15.4796815555887 0.657935476929569 -12.1139823396547
"LUSC" "ATA_G" -19.9397819084696 1.07062319369413 -14.3878254618799
"LUSC" "ATC_A" -18.530943428256 0.922165490902756 -13.7708555859366
"LUSC" "ATC_C" -18.210869796959 0.900401291285486 -13.5663749070603
"LUSC" "ATC_G" -20.1048645200952 0.973136065229094 -15.0735632309481
"LUSC" "ATG_A" -18.4539134952467 1.0069721798634 -13.2421864398163
"LUSC" "ATG_C" -16.0746661757823 0.677808240836432 -12.6047963190562
"LUSC" "ATG_G" -19.1831141746083 0.900368751416085 -14.5387920461759
"LUSC" "ATT_A" -17.7232676972253 0.766975525317599 -13.7845568385266
"LUSC" "ATT_C" -16.2712654537832 0.662004115062186 -12.8842486034427
"LUSC" "ATT_G" -17.5742928354283 0.538514952378353 -14.8320139638937
"LUSC" "CCA_A" -18.4257889857131 1.24020267521893 -11.9622526709239
"LUSC" "CCA_G" -18.6584936035123 1.02211601561718 -13.3659160005821
"LUSC" "CCA_T" -17.271243825229 0.928829452426524 -12.4757369583997
"LUSC" "CCC_A" -18.7081858085912 1.30896440200233 -11.8729267689736
"LUSC" "CCC_G" -18.4895559465204 1.01048768115514 -13.2590655966714
"LUSC" "CCC_T" -17.141774784909 0.883281897023678 -12.5881128101223
"LUSC" "CCG_A" -18.4916383058108 1.32357037567483 -11.5772665718333
"LUSC" "CCG_G" -18.0841653017613 1.01786602194822 -12.8142838696821
"LUSC" "CCG_T" -15.3333155191852 0.732718303053673 -11.5750034302778
"LUSC" "CCT_A" -19.378379436128 1.36961368862838 -12.2142659228739
"LUSC" "CCT_G" -18.7587474585095 1.04630228802262 -13.3369175790173
"LUSC" "CCT_T" -17.1572870853484 0.897610721902771 -12.527603999726
"LUSC" "CTA_A" -17.8153844402822 0.931792687264579 -13.004124094826
"LUSC" "CTA_C" -18.2754485995496 1.04935703137489 -12.8372831150474
"LUSC" "CTA_G" -20.1972918849079 1.09416000756143 -14.5192576318169
"LUSC" "CTC_A" -19.1808565555913 1.09054594289689 -13.522189760599
"LUSC" "CTC_C" -18.3042392067798 0.874640081322881 -13.7963988918994
"LUSC" "CTC_G" -18.4514666407647 0.726567700826824 -14.7255076981007
"LUSC" "CTG_A" -19.0287853049066 1.16881852169695 -12.9498781280681
"LUSC" "CTG_C" -17.6943474975286 0.857959171652867 -13.2748965300987
"LUSC" "CTG_G" -18.7884077795714 0.886858069578388 -14.2157778074026
"LUSC" "CTT_A" -19.7928759500896 1.23558962297332 -13.3542347457783
"LUSC" "CTT_C" -17.4610599757886 0.81567658161724 -13.2653115282528
"LUSC" "CTT_G" -17.6421649372368 0.675569730478416 -14.1840350182602
"LUSC" "GCA_A" -18.3349832653976 1.16472528055126 -12.278091601881
"LUSC" "GCA_G" -19.5433710615416 1.15080831889429 -13.5612996118445
"LUSC" "GCA_T" -16.8557271363253 0.801903649445512 -12.7327384641523
"LUSC" "GCC_A" -18.2489011818304 1.14533405465757 -12.2962467466334
"LUSC" "GCC_G" -18.8723982695425 1.04513565270251 -13.4568064650611
"LUSC" "GCC_T" -16.9659216388153 0.803543714102342 -12.8342716210436
"LUSC" "GCG_A" -17.2026025454375 1.07565030725388 -11.6237294512752
"LUSC" "GCG_G" -19.1190084684365 1.18237463056249 -12.9671590083131
"LUSC" "GCG_T" -14.4969179071562 0.588353101947356 -11.49501058117
"LUSC" "GCT_A" -18.4241310845138 1.0878511204817 -12.7799043379882
"LUSC" "GCT_G" -18.2825048420094 0.879072110264489 -13.7511670602532
"LUSC" "GCT_T" -17.0344222741255 0.786602594090421 -12.9922033485304
"LUSC" "GTA_A" -18.2024536534276 1.02057833152028 -12.9180882710438
"LUSC" "GTA_C" -16.5497061624202 0.788343843191208 -12.4982990435427
"LUSC" "GTA_G" -19.0080691872405 0.866555849900441 -14.5430757282512
"LUSC" "GTC_A" -18.7083918987192 0.984271961739894 -13.6177437609168
"LUSC" "GTC_C" -17.6711321705747 0.812877996907345 -13.4901724342881
"LUSC" "GTC_G" -18.8877178163862 0.765774779413272 -14.9553359279709
"LUSC" "GTG_A" -18.7421525195504 1.06053997443456 -13.2441640107087
"LUSC" "GTG_C" -17.2439173077525 0.791612398742697 -13.1752604075415
"LUSC" "GTG_G" -18.3176947000259 0.820327491346065 -14.0973643433951
"LUSC" "GTT_A" -18.898122503914 1.04119187574666 -13.503615684231
"LUSC" "GTT_C" -17.2638809102366 0.821938545934446 -13.0350340655813
"LUSC" "GTT_G" -18.2388214525758 0.694764427119837 -14.6799759138514
"LUSC" "TCA_A" -18.0125088355164 1.10798294376558 -12.2603612229465
"LUSC" "TCA_G" -17.5415203810562 1.06985469249839 -11.9936778795642
"LUSC" "TCA_T" -16.9239281841077 1.02565251460096 -11.6124610361085
"LUSC" "TCC_A" -17.9411525215019 1.1542780220413 -11.9404319556083
"LUSC" "TCC_G" -17.7188556634821 0.989776046993668 -12.5988623039285
"LUSC" "TCC_T" -16.5937263240902 0.841561885306192 -12.2610868180966
"LUSC" "TCG_A" -17.190956048911 1.0792893104446 -11.5925947000432
"LUSC" "TCG_G" -18.0026965426187 1.08821663824108 -12.3565113014564
"LUSC" "TCG_T" -15.4692597606394 0.831440731155181 -11.1901669492808
"LUSC" "TCT_A" -18.3067812241705 1.13651392913186 -12.4015071801815
"LUSC" "TCT_G" -17.5753913722128 1.09170016834927 -11.9105391489694
"LUSC" "TCT_T" -17.0784909826925 0.950905913141683 -12.1655617872082
"LUSC" "TTA_A" -18.7058412963753 1.03577252550749 -13.3403018764949
"LUSC" "TTA_C" -17.128223673063 0.796747181207245 -13.0324618797356
"LUSC" "TTA_G" -18.9577264226346 0.861151496531176 -14.521366056458
"LUSC" "TTC_A" -18.5107640643641 0.868886499606727 -14.0334196851654
"LUSC" "TTC_C" -17.547116097552 0.680926603159368 -14.0608894093634
"LUSC" "TTC_G" -17.8222054312533 0.596688209737463 -14.7767996124003
"LUSC" "TTG_A" -18.7960470093893 0.998305653994422 -13.6305618401986
"LUSC" "TTG_C" -17.7592670681806 0.825044322006165 -13.5140001778573
"LUSC" "TTG_G" -18.9308975814684 0.923062714482382 -14.1660416943361
"LUSC" "TTT_A" -19.0461483190177 0.989979588948308 -13.9250696141573
"LUSC" "TTT_C" -16.972015884567 0.609066724201414 -13.8619699657019
"LUSC" "TTT_G" -17.8252168589394 0.66299289330418 -14.4330185541774
"NHLY" "ACA_A" -18.8283031505203 1.05970649547499 -15.1472803840782
"NHLY" "ACA_G" -21.3978602555012 1.51053128268888 -15.7810041441674
"NHLY" "ACA_T" -18.4295575696041 1.19876493287468 -14.1691848308954
"NHLY" "ACC_A" -18.5820017456333 1.03555920209159 -14.9998004178318
"NHLY" "ACC_G" -19.5920292161009 1.17670773021911 -15.424683611797
"NHLY" "ACC_T" -17.7972134311622 1.1281870151589 -13.8330263383995
"NHLY" "ACG_A" -18.2576157966427 0.956307474354326 -14.9958406121513
"NHLY" "ACG_G" -19.0567294555286 1.0294905366517 -15.4992777894816
"NHLY" "ACG_T" -13.6283384416898 0.636201271541725 -11.5935990545854
"NHLY" "ACT_A" -17.9284569311666 0.87262616197676 -14.9982368765165
"NHLY" "ACT_G" -19.0661254022809 1.13880407134313 -15.0576602969873
"NHLY" "ACT_T" -18.9792102204157 1.29041937389762 -14.3279291467702
"NHLY" "ATA_A" -17.8645533012492 0.814397962405448 -15.1607194483507
"NHLY" "ATA_C" -17.1209185257032 0.820157219120301 -14.3948561668786
"NHLY" "ATA_G" -18.7195350272589 1.02982519291219 -15.1607194483507
"NHLY" "ATC_A" -17.9569823661519 0.848996640933655 -15.1190698874584
"NHLY" "ATC_C" -17.7432896043888 0.933825330173211 -14.5712913168141
"NHLY" "ATC_G" -19.0634093668512 0.97444617482727 -15.7288354590792
"NHLY" "ATG_A" -18.1172795341964 0.823385470749968 -15.3787415447933
"NHLY" "ATG_C" -18.0318188290036 0.965960130595922 -14.7313436422766
"NHLY" "ATG_G" -19.2228544880641 1.08040272887837 -15.456703086263
"NHLY" "ATT_A" -19.0003640224443 1.11759582573352 -15.0802475194692
"NHLY" "ATT_C" -18.2379624158663 1.06370586919348 -14.540520034553
"NHLY" "ATT_G" -22.0273008186721 1.83291698285703 -14.9356662906581
"NHLY" "CCA_A" -17.5874370040897 0.751127012476575 -15.1253820498423
"NHLY" "CCA_G" -20.0377772516355 1.09643771816493 -16.2054004895135
"NHLY" "CCA_T" -18.0886185307529 1.1092417709065 -14.2031931729306
"NHLY" "CCC_A" -18.0840696310069 0.902667393595577 -15.0356483815051
"NHLY" "CCC_G" -20.3248964306676 1.28486503611124 -15.6974999957037
"NHLY" "CCC_T" -18.229827210989 1.17739242610928 -14.0596001308207
"NHLY" "CCG_A" -17.6347098227637 0.769354710859955 -15.1034616415861
"NHLY" "CCG_G" -23.6344225503966 1.83676265148656 -16.5248024988995
"NHLY" "CCG_T" -14.4881969493618 0.736294141847363 -12.0821681166763
"NHLY" "CCT_A" -19.4116575217105 1.18280837673261 -15.2186237677863
"NHLY" "CCT_G" -19.2816923235467 1.06382010462483 -15.5837807259574
"NHLY" "CCT_T" -17.6455685262281 1.01941948622827 -14.12911240843
"NHLY" "CTA_A" -19.2015300816017 0.748078527381701 -16.7510103682143
"NHLY" "CTA_C" -18.8908471522526 1.23346301463681 -14.4833017825832
"NHLY" "CTA_G" -18.3170787717474 0.842377015141197 -15.5049189416168
"NHLY" "CTC_A" -20.0205790609392 1.25204662994316 -15.5337990745518
"NHLY" "CTC_C" -18.586541413679 1.08403120121454 -14.8054247205608
"NHLY" "CTC_G" -21.0006481751138 1.48669412734382 -15.4900847182671
"NHLY" "CTG_A" -19.1964669804257 1.02889735070766 -15.6414326211468
"NHLY" "CTG_C" -18.8788235686242 1.099242365663 -15.0348394889677
"NHLY" "CTG_G" -21.3817099863005 1.447430565315 -16.0453413885875
"NHLY" "CTT_A" -20.9874855093618 1.45771487693382 -15.605597665611
"NHLY" "CTT_C" -19.5275682449422 1.39079816744704 -14.4404652864121
"NHLY" "CTT_G" -21.223030833679 1.87782280690523 -13.9208370730441
"NHLY" "GCA_A" -17.3920471161485 0.871391244263344 -14.4666658324937
"NHLY" "GCA_G" -20.6357909467635 1.3005313696012 -15.9409631572245
"NHLY" "GCA_T" -18.1157516455978 1.15015937266803 -14.0598199037466
"NHLY" "GCC_A" -18.939939298226 1.11015538248544 -15.0507231100293
"NHLY" "GCC_G" -19.8330031153057 1.22970805144155 -15.4414330500381
"NHLY" "GCC_T" -17.9906728093043 1.19720453824985 -13.736894714189
"NHLY" "GCG_A" -18.697763577964 1.02762366984263 -15.1479185023011
"NHLY" "GCG_G" -19.5135982736288 1.07650206149413 -15.763521378185
"NHLY" "GCG_T" -14.3808750012821 0.815297261853401 -11.6735725884252
"NHLY" "GCT_A" -18.1386067498876 0.926030855711447 -14.9976151626876
"NHLY" "GCT_G" -18.7005300080121 1.15346191972208 -14.6307720014796
"NHLY" "GCT_T" -18.116253664997 1.21536273982876 -13.7856068948762
"NHLY" "GTA_A" -18.1974088065408 0.838131623789586 -15.4017402760694
"NHLY" "GTA_C" -17.3466555647106 0.89413528412702 -14.3319003951918
"NHLY" "GTA_G" -18.6849273843584 0.963502758777301 -15.3943131866427
"NHLY" "GTC_A" -17.7890467100986 0.867571056013441 -14.8786238791837
"NHLY" "GTC_C" -17.2822449855199 0.915523515007968 -14.1829544279005
"NHLY" "GTC_G" -20.1595737643963 1.31011360723515 -15.4234055646021
"NHLY" "GTG_A" -19.5469062311371 1.09717251573681 -15.7114891224469
"NHLY" "GTG_C" -17.5199451192736 0.791854595951452 -14.9027693799926
"NHLY" "GTG_G" -18.0042487044512 0.726859568428504 -15.6337236682073
"NHLY" "GTT_A" -19.8682521598532 1.19788066084237 -15.6116168438589
"NHLY" "GTT_C" -17.9791303230063 0.980134636556053 -14.621659390548
"NHLY" "GTT_G" -20.9019516921946 1.73910156436749 -14.2463176070989
"NHLY" "TCA_A" -18.0499425701371 0.98448225317864 -14.6749504117415
"NHLY" "TCA_G" -21.2372097954042 1.55987070317285 -15.3990793745077
"NHLY" "TCA_T" -18.8667902390261 1.28324716452451 -14.2463462833766
"NHLY" "TCC_A" -18.1105555537411 0.945477781098796 -14.8920892242405
"NHLY" "TCC_G" -20.2536390258513 1.23286159656629 -15.8486531463627
"NHLY" "TCC_T" -17.7709228594999 1.11696441771126 -13.8534305289103
"NHLY" "TCG_A" -17.7260344985565 0.87135418603063 -14.8007983951626
"NHLY" "TCG_G" -18.3822234536815 0.88326515935534 -15.4102503942847
"NHLY" "TCG_T" -13.9188251381937 0.597857483367241 -12.0230811325221
"NHLY" "TCT_A" -17.8022850328404 0.86977408285829 -14.8832378359533
"NHLY" "TCT_G" -19.7897813624078 1.27410629265559 -15.2085788835706
"NHLY" "TCT_T" -17.6171285946896 1.02151044827785 -14.0921688594958
"NHLY" "TTA_A" -18.7619694852416 1.06340315026567 -15.0657704483198
"NHLY" "TTA_C" -18.8944667478594 1.18468202788718 -14.6935371631585
"NHLY" "TTA_G" -18.9873780165108 1.13203759561984 -15.0071437413554
"NHLY" "TTC_A" -22.9254641300255 1.7384908288984 -16.2726507404295
"NHLY" "TTC_C" -19.1521557590306 1.17139292576593 -15.007163279135
"NHLY" "TTC_G" -19.7215125642704 1.10172768210693 -15.8672368134614
"NHLY" "TTG_A" -20.2485531582545 1.27034149660684 -15.6834932130843
"NHLY" "TTG_C" -19.1977792462342 1.07096421002422 -15.4704996658295
"NHLY" "TTG_G" -17.8332990787327 0.741610609296423 -15.4072181903066
"NHLY" "TTT_A" -21.0893734560337 1.32225353239887 -16.3007260558871
"NHLY" "TTT_C" -20.7663051996358 1.49565390520905 -15.215836280655
"NHLY" "TTT_G" -21.4452403104573 1.70417120974758 -14.9505577028302
"OV" "ACA_A" -18.1989908353289 1.0831966028623 -13.9528698011821
"OV" "ACA_G" -17.9717336170482 0.991472603647537 -14.1058391459635
"OV" "ACA_T" -17.0741076105575 0.868255261589271 -13.7143559996689
"OV" "ACC_A" -17.7547440939723 1.06284908648569 -13.5932173207063
"OV" "ACC_G" -18.9683874868673 1.19135804301429 -14.2702783635146
"OV" "ACC_T" -16.153798201608 0.614922162490059 -13.8163918209141
"OV" "ACG_A" -17.5729771375319 0.943968819701433 -13.9028581764953
"OV" "ACG_G" -18.7128227133765 1.2712856073452 -13.6782609142652
"OV" "ACG_T" -13.4082590645698 0.471611612085768 -11.6366890569157
"OV" "ACT_A" -17.6783676676402 0.95946428823988 -13.9444751540137
"OV" "ACT_G" -17.9371765310921 1.02945771533875 -13.9141698045184
"OV" "ACT_T" -17.6449737251599 1.00618111789591 -13.7183016735348
"OV" "ATA_A" -18.9144249682229 1.02399362197769 -14.9140491657571
"OV" "ATA_C" -17.9772222913424 1.08488231818982 -13.724086696632
"OV" "ATA_G" -19.078553553987 0.903814700593339 -15.5732947946414
"OV" "ATC_A" -19.7814738060478 1.30472390686345 -14.6055476739279
"OV" "ATC_C" -20.1254548122447 1.45809470694889 -14.296619204672
"OV" "ATC_G" -21.4576917979148 1.51697413803166 -15.3762530888337
"OV" "ATG_A" -18.5001868799082 0.996709390566777 -14.6126618947423
"OV" "ATG_C" -18.3385498445765 1.10676949520922 -13.9942515290989
"OV" "ATG_G" -17.8835858464778 0.756282577931751 -14.9789062896972
"OV" "ATT_A" -18.8214012093475 1.02950579579194 -14.7981953000295
"OV" "ATT_C" -17.8261555181699 1.05636598551364 -13.6915527246963
"OV" "ATT_G" -18.1441998478711 0.720937889216285 -15.3821431886244
"OV" "CCA_A" -17.8926445059811 1.0295884790278 -13.869096063228
"OV" "CCA_G" -18.6200559888873 1.1066705792797 -14.2761700296569
"OV" "CCA_T" -17.7326552524006 0.954370300917852 -14.0197370690601
"OV" "CCC_A" -17.5858143131291 0.941122986278383 -13.9273984737183
"OV" "CCC_G" -18.0576839622206 0.991318280580414 -14.1924267769673
"OV" "CCC_T" -17.2123059543611 0.881966704504093 -13.7965029270747
"OV" "CCG_A" -19.7770515284581 1.48081971174974 -13.8508490603382
"OV" "CCG_G" -17.7047413562927 0.9760668496219 -13.9024248584829
"OV" "CCG_T" -15.0080465921018 0.759778640837354 -12.0892323471755
"OV" "CCT_A" -19.3386560074144 1.28913606498377 -14.2286735580285
"OV" "CCT_G" -18.3239366962268 1.07355701881898 -14.1179093526278
"OV" "CCT_T" -17.680050122351 1.00359655378962 -13.7640632694193
"OV" "CTA_A" -18.8903136844991 1.1465428611783 -14.3799471560786
"OV" "CTA_C" -22.1417266317118 1.95620607336262 -14.1422318367133
"OV" "CTA_G" -18.8809340522873 0.735396539770765 -16.0605951315481
"OV" "CTC_A" -19.2734038839773 1.14412696608463 -14.7731394919702
"OV" "CTC_C" -19.797659134069 1.33889637631369 -14.4768984931694
"OV" "CTC_G" -23.3379198554119 1.94682422301224 -15.3800127018266
"OV" "CTG_A" -18.8911923758661 1.01017223435929 -14.9480155714717
"OV" "CTG_C" -19.9353080080157 1.32609808764884 -14.66883409839
"OV" "CTG_G" -19.1779630524352 1.11579812757258 -14.7960128825407
"OV" "CTT_A" -19.1911851303748 1.20064901664751 -14.4540717743423
"OV" "CTT_C" -20.1773318567411 1.46871932549765 -14.3029942957835
"OV" "CTT_G" -20.3894510277217 1.32572945007478 -15.1245400082549
"OV" "GCA_A" -17.8852645133999 0.947117136398898 -14.2021951511038
"OV" "GCA_G" -18.2012688001116 0.931530983716151 -14.5822775558355
"OV" "GCA_T" -18.1734772039336 1.13083380554412 -13.7287641640453
"OV" "GCC_A" -17.8870238304024 1.00090880808324 -13.9821463017414
"OV" "GCC_G" -17.9295502129351 0.925865844533169 -14.3338280955145
"OV" "GCC_T" -17.4354173979259 0.98422975919284 -13.5994237235604
"OV" "GCG_A" -18.443275001553 1.10792563539303 -14.0941567797983
"OV" "GCG_G" -18.9167667763137 1.18169976989663 -14.2591741122936
"OV" "GCG_T" -14.0546596885196 0.567315281771969 -11.906320766843
"OV" "GCT_A" -17.7298546810693 0.879142611199949 -14.3256020216757
"OV" "GCT_G" -18.6915599296497 1.14707913615712 -14.1789506913171
"OV" "GCT_T" -18.1275262252163 1.07232971809585 -13.9266013215944
"OV" "GTA_A" -18.3460674680393 0.988831268412111 -14.4910793972073
"OV" "GTA_C" -21.0326453600621 1.73058322368381 -14.0258066921274
"OV" "GTA_G" -18.9693708821022 0.87985036093209 -15.5622238455652
"OV" "GTC_A" -19.0054718238085 1.11377677518427 -14.6319535965901
"OV" "GTC_C" -20.7210477241892 1.56551817211263 -14.4305396737489
"OV" "GTC_G" -21.0363423507671 1.46811970397518 -15.1645737169693
"OV" "GTG_A" -18.5969132348497 0.914479435232842 -15.0479250359215
"OV" "GTG_C" -21.124349684324 1.63803430421564 -14.520175931331
"OV" "GTG_G" -19.4949784279514 1.18586588860107 -14.8199126153352
"OV" "GTT_A" -19.3633141699774 1.1429405641307 -14.86801004966
"OV" "GTT_C" -18.6231300479681 1.16813975927284 -14.0223703552601
"OV" "GTT_G" -19.2286266457134 1.07042761207625 -15.0356086482117
"OV" "TCA_A" -20.7358895476808 1.60534145756401 -14.2733278460713
"OV" "TCA_G" -18.9244140663925 1.29366707955397 -13.7952713150857
"OV" "TCA_T" -17.7580988482645 1.08227519068892 -13.515811570745
"OV" "TCC_A" -17.664192616918 0.976707423987972 -13.859234186557
"OV" "TCC_G" -17.8379980346916 0.960037626939544 -14.1017442433
"OV" "TCC_T" -16.9089813886347 0.828684922126211 -13.7105975951403
"OV" "TCG_A" -18.5401307700484 1.17847190027362 -13.8960722518203
"OV" "TCG_G" -16.6566601888394 0.727055092200702 -13.869955740585
"OV" "TCG_T" -14.5586250622241 0.658855245323512 -12.0458313516868
"OV" "TCT_A" -17.9677649046367 1.00339295845226 -14.0526196647647
"OV" "TCT_G" -17.3354586637599 1.00924328484229 -13.39612390261
"OV" "TCT_T" -18.5272775202414 1.17816786677457 -13.884493610194
"OV" "TTA_A" -21.5958304406677 1.7239029593154 -14.6181445293873
"OV" "TTA_C" -21.1264458641481 1.6545274859437 -14.4507056568721
"OV" "TTA_G" -22.0232806041784 1.72483616183883 -15.0415230076535
"OV" "TTC_A" -19.1497624165306 1.09506229453316 -14.8542459043389
"OV" "TTC_C" -19.6291351937622 1.23868069615787 -14.7320709106303
"OV" "TTC_G" -19.2669728340432 1.02874609287502 -15.2469140511093
"OV" "TTG_A" -20.4655842604183 1.2932080610812 -15.3383828576775
"OV" "TTG_C" -21.5040200119631 1.60665448482222 -15.035777151733
"OV" "TTG_G" -18.9242618312359 0.947222339264461 -15.2407596628048
"OV" "TTT_A" -19.1480885253684 1.03377284115711 -15.1072023910092
"OV" "TTT_C" -20.1184759397488 1.30184107072966 -14.9547513340593
"OV" "TTT_G" -21.8906216018006 1.65368206930679 -15.2185518203098
"PAAD" "ACA_A" -19.1209582194487 1.20792806345106 -15.33107893317
"PAAD" "ACA_G" -20.9522950825206 1.48990143166389 -16.107607722669
"PAAD" "ACA_T" -18.4033551378735 1.14514889819628 -14.8407829765199
"PAAD" "ACC_A" -18.3687877817062 1.08315597978829 -15.0279110077774
"PAAD" "ACC_G" -20.0685107194359 1.29008009790266 -15.9769915624746
"PAAD" "ACC_T" -17.6703040501426 0.916648435211137 -14.9108716364357
"PAAD" "ACG_A" -19.5226287268852 1.29784218485172 -15.4023661326721
"PAAD" "ACG_G" -21.0044265615359 1.59415501113294 -15.7559227793764
"PAAD" "ACG_T" -13.2731792333691 0.673977486131078 -11.3221964581087
"PAAD" "ACT_A" -19.8593174206687 1.39266526799543 -15.3845596897198
"PAAD" "ACT_G" -20.6692825940669 1.48448424101323 -15.8453748929111
"PAAD" "ACT_T" -18.7503939430973 1.21662328700894 -14.9288117675963
"PAAD" "ATA_A" -19.7978044480045 1.20794664641911 -16.0078574647453
"PAAD" "ATA_C" -18.3758985168354 1.17351267325504 -14.7109747214087
"PAAD" "ATA_G" -20.6966326023067 1.33837620828429 -16.4255926654453
"PAAD" "ATC_A" -19.2115416162614 1.06562965092166 -15.9328367154886
