"cancer" "samples" "ntotal"
"ST" 970 194
"ST" 970 85
"ST" 970 12
"ST" 970 61
"ST" 970 33
"ST" 970 53
"ST" 970 32
"ST" 970 116
"ST" 970 62
"ST" 970 29
"ST" 970 15
"ST" 970 53
"ST" 970 55
"ST" 970 42
"ST" 970 17
"ST" 970 16
"ST" 970 49
"ST" 970 123
"ST" 970 77
"ST" 970 80
"ST" 970 65
"ST" 970 160
"ST" 970 65
"ST" 970 97
"ST" 970 59
"ST" 970 17
"ST" 970 63
"ST" 970 67
"ST" 970 67
"ST" 970 69
"ST" 970 164
"ST" 970 56
"ST" 970 160
"ST" 970 87
"ST" 970 74
"ST" 970 172
"ST" 970 54
"ST" 970 146
"ST" 970 99
"ST" 970 120
"ST" 970 36
"ST" 970 5
"ST" 970 99
"ST" 970 56
"ST" 970 91
"ST" 970 68
"ST" 970 62
"ST" 970 95
"ST" 970 72
"ST" 970 17
"ST" 970 160
"ST" 970 109
"ST" 970 82
"ST" 970 46
"ST" 970 101
"ST" 970 33
"ST" 970 74
"ST" 970 55
"ST" 970 58
"ST" 970 265
"ST" 970 55
"ST" 970 39
"ST" 970 100
"ST" 970 84
"ST" 970 131
"ST" 970 43
"ST" 970 39
"ST" 970 45
"ST" 970 107
"ST" 970 80
"ST" 970 38
"ST" 970 133
"ST" 970 85
"ST" 970 22
"ST" 970 216
"ST" 970 102
"ST" 970 95
"ST" 970 54
"ST" 970 8
"ST" 970 69
"ST" 970 186
"ST" 970 245
"ST" 970 22
"ST" 970 77
"ST" 970 59
"ST" 970 66
"ST" 970 80
"ST" 970 57
"ST" 970 201
"ST" 970 207
"ST" 970 56
"ST" 970 41
"ST" 970 72
"ST" 970 70
"ST" 970 50
"ST" 970 110
"ST" 970 249
"ST" 970 84
"ST" 970 110
"ST" 970 221
"ST" 970 13
"ST" 970 56
"ST" 970 98
"ST" 970 186
"ST" 970 19
"ST" 970 115
"ST" 970 106
"ST" 970 52
"ST" 970 79
"ST" 970 75
"ST" 970 53
"ST" 970 63
"ST" 970 60
"ST" 970 91
"ST" 970 37
"ST" 970 66
"ST" 970 97
"ST" 970 50
"ST" 970 38
"ST" 970 67
"ST" 970 12
"ST" 970 6
"ST" 970 98
"ST" 970 44
"ST" 970 22
"ST" 970 17
"ST" 970 3
"ST" 970 19
"ST" 970 4
"ST" 970 133
"ST" 970 3
"ST" 970 33
"ST" 970 19
"ST" 970 57
"ST" 970 246
"ST" 970 5
"ST" 970 64
"ST" 970 23
"ST" 970 70
"ST" 970 59
"ST" 970 26
"ST" 970 74
"ST" 970 135
"ST" 970 48
"ST" 970 176
"ST" 970 71
"ST" 970 22
"ST" 970 2
"ST" 970 28
"ST" 970 48
"ST" 970 8
"ST" 970 64
"ST" 970 41
"ST" 970 98
"ST" 970 3
"ST" 970 59
"ST" 970 50
"ST" 970 26
"ST" 970 51
"ST" 970 2
"ST" 970 81
"ST" 970 166
"ST" 970 91
"ST" 970 38
"ST" 970 79
"ST" 970 21
"ST" 970 55
"ST" 970 8
"ST" 970 26
"ST" 970 111
"ST" 970 56
"ST" 970 8
"ST" 970 83
"ST" 970 2
"ST" 970 94
"ST" 970 307
"ST" 970 121
"ST" 970 222
"ST" 970 163
"ST" 970 65
"ST" 970 80
"ST" 970 98
"ST" 970 117
"ST" 970 32
"ST" 970 84
"ST" 970 91
"ST" 970 38
"ST" 970 80
"ST" 970 54
"ST" 970 91
"ST" 970 218
"ST" 970 91
"ST" 970 132
"ST" 970 143
"ST" 970 32
"ST" 970 155
"ST" 970 3
"ST" 970 32
"ST" 970 138
"ST" 970 57
"ST" 970 94
"ST" 970 37
"ST" 970 23
"ST" 970 201
"ST" 970 71
"ST" 970 35
"ST" 970 37
"ST" 970 160
"ST" 970 89
"ST" 970 78
"ST" 970 38
"ST" 970 127
"ST" 970 71
"ST" 970 133
"ST" 970 74
"ST" 970 72
"ST" 970 67
"ST" 970 54
"ST" 970 21
"ST" 970 104
"ST" 970 15
"ST" 970 43
"ST" 970 71
"ST" 970 10
"ST" 970 16
"ST" 970 15
"ST" 970 5
"ST" 970 57
"ST" 970 216
"ST" 970 178
"ST" 970 112
"ST" 970 86
"ST" 970 63
"ST" 970 36
"ST" 970 1
"ST" 970 25
"ST" 970 49
"ST" 970 42
"ST" 970 129
"ST" 970 47
"ST" 970 136
"ST" 970 1
"ST" 970 83
"ST" 970 44
"ST" 970 73
"ST" 970 56
"ST" 970 128
"ST" 970 63
"ST" 970 6
"ST" 970 25
"ST" 970 59
"ST" 970 212
"ST" 970 57
"ST" 970 98
"ST" 970 253
"ST" 970 75
"ST" 970 130
"ST" 970 2
"ST" 970 26
"ST" 970 42
"ST" 970 1
"ST" 970 5
"ST" 970 43
"ST" 970 159
"ST" 970 88
"ST" 970 2
"ST" 970 3
"ST" 970 39
"ST" 970 157
"ST" 970 86
"ST" 970 6
"ST" 970 32
"ST" 970 10
"ST" 970 46
"ST" 970 59
"ST" 970 46
"ST" 970 107
"ST" 970 64
"ST" 970 5
"ST" 970 31
"ST" 970 65
"ST" 970 1
"ST" 970 41
"ST" 970 163
"ST" 970 8
"ST" 970 76
"ST" 970 58
"ST" 970 106
"ST" 970 216
"ST" 970 142
"ST" 970 59
"ST" 970 6
"ST" 970 40
"ST" 970 7
"ST" 970 3
"ST" 970 36
"ST" 970 273
"ST" 970 21
"ST" 970 72
"ST" 970 38
"ST" 970 36
"ST" 970 105
"ST" 970 16
"ST" 970 98
"ST" 970 42
"ST" 970 70
"ST" 970 32
"ST" 970 26
"ST" 970 247
"ST" 970 54
"ST" 970 90
"ST" 970 109
"ST" 970 42
"ST" 970 22
"ST" 970 27
"ST" 970 41
"ST" 970 52
"ST" 970 43
"ST" 970 69
"ST" 970 49
"ST" 970 61
"ST" 970 64
"ST" 970 22
"ST" 970 34
"ST" 970 138
"ST" 970 43
"ST" 970 1
"ST" 970 16
"ST" 970 70
"ST" 970 74
"ST" 970 118
"ST" 970 45
"ST" 970 45
"ST" 970 86
"ST" 970 102
"ST" 970 75
"ST" 970 50
"ST" 970 144
"ST" 970 45
"ST" 970 90
"ST" 970 38
"ST" 970 30
"ST" 970 53
"ST" 970 2
"ST" 970 5
"ST" 970 56
"ST" 970 60
"ST" 970 8
"ST" 970 1
"ST" 970 74
"ST" 970 103
"ST" 970 46
"ST" 970 44
"ST" 970 42
"ST" 970 214
"ST" 970 88
"ST" 970 221
"ST" 970 66
"ST" 970 60
"ST" 970 41
"ST" 970 107
"ST" 970 312
"ST" 970 7
"ST" 970 75
"ST" 970 99
"ST" 970 32
"ST" 970 25
"ST" 970 39
"ST" 970 39
"ST" 970 106
"ST" 970 142
"ST" 970 66
"ST" 970 131
"ST" 970 86
"ST" 970 11
"ST" 970 68
"ST" 970 58
"ST" 970 122
"ST" 970 141
"ST" 970 32
"ST" 970 72
"ST" 970 31
"ST" 970 158
"ST" 970 41
"ST" 970 27
"ST" 970 36
"ST" 970 103
"ST" 970 180
"ST" 970 69
"ST" 970 76
"ST" 970 85
"ST" 970 34
"ST" 970 48
"ST" 970 98
"ST" 970 133
"ST" 970 41
"ST" 970 16
"ST" 970 36
"ST" 970 291
"ST" 970 101
"ST" 970 97
"ST" 970 78
"ST" 970 261
"ST" 970 175
"ST" 970 35
"ST" 970 50
"ST" 970 39
"ST" 970 22
"ST" 970 61
"ST" 970 135
"ST" 970 55
"ST" 970 55
"ST" 970 23
"ST" 970 19
"ST" 970 173
"ST" 970 85
"ST" 970 121
"ST" 970 109
"ST" 970 122
"ST" 970 87
"ST" 970 48
"ST" 970 73
"ST" 970 206
"ST" 970 48
"ST" 970 98
"ST" 970 64
"ST" 970 142
"ST" 970 41
"ST" 970 33
"ST" 970 26
"ST" 970 258
"ST" 970 9
"ST" 970 41
"ST" 970 119
"ST" 970 258
"ST" 970 101
"ST" 970 108
"ST" 970 89
"ST" 970 108
"ST" 970 129
"ST" 970 27
"ST" 970 111
"ST" 970 68
"ST" 970 31
"ST" 970 145
"ST" 970 87
"ST" 970 136
"ST" 970 213
"ST" 970 73
"ST" 970 81
"ST" 970 146
"ST" 970 18
"ST" 970 26
"ST" 970 48
"ST" 970 149
"ST" 970 11
"ST" 970 13
"ST" 970 113
"ST" 970 41
"ST" 970 141
"ST" 970 68
"ST" 970 14
"ST" 970 53
"ST" 970 33
"ST" 970 79
"ST" 970 42
"ST" 970 221
"ST" 970 72
"ST" 970 84
"ST" 970 21
"ST" 970 50
"ST" 970 47
"ST" 970 69
"ST" 970 105
"ST" 970 101
"ST" 970 73
"ST" 970 127
"ST" 970 11
"ST" 970 56
"ST" 970 63
"ST" 970 44
"ST" 970 118
"ST" 970 33
"ST" 970 97
"ST" 970 17
"ST" 970 18
"ST" 970 104
"ST" 970 16
"ST" 970 38
"ST" 970 35
"ST" 970 64
"ST" 970 18
"ST" 970 33
"ST" 970 56
"ST" 970 30
"ST" 970 109
"ST" 970 137
"ST" 970 77
"ST" 970 81
"ST" 970 60
"ST" 970 67
"ST" 970 126
"ST" 970 317
"ST" 970 28
"ST" 970 46
"ST" 970 103
"ST" 970 107
"ST" 970 51
"ST" 970 34
"ST" 970 150
"ST" 970 71
"ST" 970 56
"ST" 970 139
"ST" 970 23
"ST" 970 72
"ST" 970 42
"ST" 970 187
"ST" 970 65
"ST" 970 137
"ST" 970 46
"ST" 970 171
"ST" 970 149
"ST" 970 48
"ST" 970 79
"ST" 970 31
"ST" 970 37
"ST" 970 117
"ST" 970 89
"ST" 970 100
"ST" 970 69
"ST" 970 113
"ST" 970 56
"ST" 970 24
"ST" 970 45
"ST" 970 130
"ST" 970 212
"ST" 970 40
"ST" 970 77
"ST" 970 36
"ST" 970 17
"ST" 970 95
"ST" 970 58
"ST" 970 51
"ST" 970 50
"ST" 970 55
"ST" 970 28
"ST" 970 107
"ST" 970 98
"ST" 970 40
"ST" 970 59
"ST" 970 80
"ST" 970 142
"ST" 970 39
"ST" 970 54
"ST" 970 31
"ST" 970 60
"ST" 970 106
"ST" 970 148
"ST" 970 56
"ST" 970 120
"ST" 970 51
"ST" 970 122
"ST" 970 57
"ST" 970 20
"ST" 970 28
"ST" 970 35
"ST" 970 37
"ST" 970 75
"ST" 970 177
"ST" 970 168
"ST" 970 235
"ST" 970 222
"ST" 970 16
"ST" 970 113
"ST" 970 90
"ST" 970 169
"ST" 970 77
"ST" 970 56
"ST" 970 74
"ST" 970 26
"ST" 970 91
"ST" 970 24
"ST" 970 118
"ST" 970 104
"ST" 970 34
"ST" 970 35
"ST" 970 163
"ST" 970 67
"ST" 970 87
"ST" 970 2
"ST" 970 66
"ST" 970 57
"ST" 970 71
"ST" 970 66
"ST" 970 112
"ST" 970 58
"ST" 970 51
"ST" 970 189
"ST" 970 108
"ST" 970 83
"ST" 970 75
"ST" 970 100
"ST" 970 140
"ST" 970 39
"ST" 970 25
"ST" 970 75
"ST" 970 89
"ST" 970 62
"ST" 970 93
"ST" 970 3
"ST" 970 128
"ST" 970 45
"ST" 970 124
"ST" 970 185
"ST" 970 74
"ST" 970 6
"ST" 970 120
"ST" 970 70
"ST" 970 82
"ST" 970 108
"ST" 970 69
"ST" 970 92
"ST" 970 295
"ST" 970 75
"ST" 970 193
"ST" 970 101
"ST" 970 91
"ST" 970 61
"ST" 970 65
"ST" 970 67
"ST" 970 61
"ST" 970 40
"ST" 970 79
"ST" 970 74
"ST" 970 34
"ST" 970 64
"ST" 970 65
"ST" 970 150
"ST" 970 33
"ST" 970 32
"ST" 970 69
"ST" 970 79
"ST" 970 84
"ST" 970 103
"ST" 970 43
"ST" 970 44
"ST" 970 43
"ST" 970 96
"ST" 970 32
"ST" 970 173
"ST" 970 42
"ST" 970 192
"ST" 970 52
"ST" 970 50
"ST" 970 1
"ST" 970 72
"ST" 970 1
"ST" 970 4
"ST" 970 27
"ST" 970 96
"ST" 970 81
"ST" 970 92
"ST" 970 33
"ST" 970 138
"ST" 970 105
"ST" 970 44
"ST" 970 57
"ST" 970 64
"ST" 970 86
"ST" 970 61
"ST" 970 208
"ST" 970 149
"ST" 970 62
"ST" 970 93
"ST" 970 53
"ST" 970 80
"ST" 970 83
"ST" 970 134
"ST" 970 104
"ST" 970 71
"ST" 970 39
"ST" 970 8
"ST" 970 24
"ST" 970 81
"ST" 970 56
"ST" 970 57
"ST" 970 86
"ST" 970 72
"ST" 970 76
"ST" 970 176
"ST" 970 90
"ST" 970 159
"ST" 970 26
"ST" 970 144
"ST" 970 27
"ST" 970 87
"ST" 970 117
"ST" 970 55
"ST" 970 78
"ST" 970 41
"ST" 970 44
"ST" 970 80
"ST" 970 42
"ST" 970 56
"ST" 970 203
"ST" 970 45
"ST" 970 95
"ST" 970 161
"ST" 970 121
"ST" 970 36
"ST" 970 60
"ST" 970 55
"ST" 970 40
"ST" 970 86
"ST" 970 60
"ST" 970 102
"ST" 970 52
"ST" 970 28
"ST" 970 77
"ST1" 148 888
"ST1" 148 3821
"ST1" 148 509
"ST1" 148 405
"ST1" 148 169
"ST1" 148 968
"ST1" 148 823
"ST1" 148 725
"ST1" 148 455
"ST1" 148 348
"ST1" 148 441
"ST1" 148 1067
"ST1" 148 550
"ST1" 148 404
"ST1" 148 495
"ST1" 148 806
"ST1" 148 859
"ST1" 148 741
"ST1" 148 1119
"ST1" 148 671
"ST1" 148 1054
"ST1" 148 534
"ST1" 148 302
"ST1" 148 652
"ST1" 148 815
"ST1" 148 1078
"ST1" 148 456
"ST1" 148 781
"ST1" 148 1229
"ST1" 148 420
"ST1" 148 1709
"ST1" 148 655
"ST1" 148 476
"ST1" 148 374
"ST1" 148 816
"ST1" 148 873
"ST1" 148 1411
"ST1" 148 328
"ST1" 148 553
"ST1" 148 807
"ST1" 148 837
"ST1" 148 689
"ST1" 148 660
"ST1" 148 503
"ST1" 148 454
"ST1" 148 694
"ST1" 148 762
"ST1" 148 919
"ST1" 148 478
"ST1" 148 1232
"ST1" 148 651
"ST1" 148 726
"ST1" 148 746
"ST1" 148 1004
"ST1" 148 562
"ST1" 148 1452
"ST1" 148 916
"ST1" 148 1029
"ST1" 148 1250
"ST1" 148 1198
"ST1" 148 1012
"ST1" 148 396
"ST1" 148 684
"ST1" 148 295
"ST1" 148 912
"ST1" 148 861
"ST1" 148 510
"ST1" 148 1368
"ST1" 148 780
"ST1" 148 343
"ST1" 148 2175
"ST1" 148 786
"ST1" 148 565
"ST1" 148 607
"ST1" 148 750
"ST1" 148 1494
"ST1" 148 907
"ST1" 148 310
"ST1" 148 722
"ST1" 148 614
"ST1" 148 551
"ST1" 148 636
"ST1" 148 396
"ST1" 148 796
"ST1" 148 797
"ST1" 148 450
"ST1" 148 823
"ST1" 148 513
"ST1" 148 510
"ST1" 148 891
"ST1" 148 706
"ST1" 148 503
"ST1" 148 715
"ST1" 148 529
"ST1" 148 1649
"ST1" 148 836
"ST1" 148 831
"ST1" 148 4091
"ST1" 148 998
"ST1" 148 516
"ST1" 148 1347
"ST1" 148 598
"ST1" 148 362
"ST1" 148 666
"ST1" 148 618
"ST1" 148 353
"ST1" 148 1116
"ST1" 148 353
"ST1" 148 2586
"ST1" 148 695
"ST1" 148 771
"ST1" 148 601
"ST1" 148 499
"ST1" 148 836
"ST1" 148 493
"ST1" 148 351
"ST1" 148 837
"ST1" 148 729
"ST1" 148 787
"ST1" 148 435
"ST1" 148 884
"ST1" 148 837
"ST1" 148 424
"ST1" 148 600
"ST1" 148 679
"ST1" 148 1048
"ST1" 148 746
"ST1" 148 887
"ST1" 148 671
"ST1" 148 477
"ST1" 148 425
"ST1" 148 656
"ST1" 148 785
"ST1" 148 477
"ST1" 148 360
"ST1" 148 337
"ST1" 148 417
"ST1" 148 4545
"ST1" 148 447
"ST1" 148 470
"ST1" 148 817
"ST1" 148 731
"ST1" 148 333
"ST1" 148 1366
"ST1" 148 445
"ST1" 148 729
"ST1" 148 674
"ST1" 148 487
"THCA1" 719 27
"THCA1" 719 24
"THCA1" 719 14
"THCA1" 719 11
"THCA1" 719 27
"THCA1" 719 12
"THCA1" 719 8
"THCA1" 719 13
"THCA1" 719 18
"THCA1" 719 8
"THCA1" 719 4
"THCA1" 719 8
"THCA1" 719 4
"THCA1" 719 12
"THCA1" 719 13
"THCA1" 719 8
"THCA1" 719 4
"THCA1" 719 17
"THCA1" 719 9
"THCA1" 719 19
"THCA1" 719 32
"THCA1" 719 28
"THCA1" 719 3
"THCA1" 719 2
"THCA1" 719 18
"THCA1" 719 25
"THCA1" 719 16
"THCA1" 719 6
"THCA1" 719 17
"THCA1" 719 13
"THCA1" 719 21
"THCA1" 719 14
"THCA1" 719 10
"THCA1" 719 43
"THCA1" 719 2
"THCA1" 719 16
"THCA1" 719 8
"THCA1" 719 9
"THCA1" 719 12
"THCA1" 719 8
"THCA1" 719 9
"THCA1" 719 8
"THCA1" 719 7
"THCA1" 719 15
"THCA1" 719 15
"THCA1" 719 19
"THCA1" 719 13
"THCA1" 719 4
"THCA1" 719 11
"THCA1" 719 25
"THCA1" 719 5
"THCA1" 719 36
"THCA1" 719 7
"THCA1" 719 1
"THCA1" 719 2
"THCA1" 719 14
"THCA1" 719 2
"THCA1" 719 7
"THCA1" 719 2
"THCA1" 719 6
"THCA1" 719 3
"THCA1" 719 5
"THCA1" 719 6
"THCA1" 719 8
"THCA1" 719 2
"THCA1" 719 5
"THCA1" 719 3
"THCA1" 719 7
"THCA1" 719 4
"THCA1" 719 7
"THCA1" 719 5
"THCA1" 719 5
"THCA1" 719 5
"THCA1" 719 15
"THCA1" 719 3
"THCA1" 719 10
"THCA1" 719 2
"THCA1" 719 3
"THCA1" 719 6
"THCA1" 719 6
"THCA1" 719 5
"THCA1" 719 1
"THCA1" 719 10
"THCA1" 719 8
"THCA1" 719 2
"THCA1" 719 16
"THCA1" 719 4
"THCA1" 719 9
"THCA1" 719 3
"THCA1" 719 5
"THCA1" 719 10
"THCA1" 719 6
"THCA1" 719 8
"THCA1" 719 7
"THCA1" 719 3
"THCA1" 719 2
"THCA1" 719 23
"THCA1" 719 7
"THCA1" 719 5
"THCA1" 719 11
"THCA1" 719 7
"THCA1" 719 11
"THCA1" 719 9
"THCA1" 719 1
"THCA1" 719 2
"THCA1" 719 2
"THCA1" 719 6
"THCA1" 719 2
"THCA1" 719 9
"THCA1" 719 4
"THCA1" 719 4
"THCA1" 719 4
"THCA1" 719 4
"THCA1" 719 11
"THCA1" 719 1
"THCA1" 719 4
"THCA1" 719 2
"THCA1" 719 1
"THCA1" 719 1
"THCA1" 719 6
"THCA1" 719 48
"THCA1" 719 12
"THCA1" 719 1
"THCA1" 719 3
"THCA1" 719 9
"THCA1" 719 2
"THCA1" 719 3
"THCA1" 719 6
"THCA1" 719 2
"THCA1" 719 4
"THCA1" 719 13
"THCA1" 719 3
"THCA1" 719 2
"THCA1" 719 5
"THCA1" 719 2
"THCA1" 719 1
"THCA1" 719 8
"THCA1" 719 5
"THCA1" 719 11
"THCA1" 719 15
"THCA1" 719 8
"THCA1" 719 10
"THCA1" 719 11
"THCA1" 719 16
"THCA1" 719 15
"THCA1" 719 8
"THCA1" 719 12
"THCA1" 719 6
"THCA1" 719 12
"THCA1" 719 12
"THCA1" 719 4
"THCA1" 719 16
"THCA1" 719 12
"THCA1" 719 7
"THCA1" 719 5
"THCA1" 719 5
"THCA1" 719 8
"THCA1" 719 13
"THCA1" 719 16
"THCA1" 719 7
"THCA1" 719 13
"THCA1" 719 13
"THCA1" 719 12
"THCA1" 719 13
"THCA1" 719 5
"THCA1" 719 7
"THCA1" 719 4
"THCA1" 719 28
"THCA1" 719 7
"THCA1" 719 13
"THCA1" 719 11
"THCA1" 719 8
"THCA1" 719 16
"THCA1" 719 6
"THCA1" 719 12
"THCA1" 719 2
"THCA1" 719 4
"THCA1" 719 15
"THCA1" 719 7
"THCA1" 719 11
"THCA1" 719 11
"THCA1" 719 3
"THCA1" 719 1
"THCA1" 719 6
"THCA1" 719 13
"THCA1" 719 5
"THCA1" 719 8
"THCA1" 719 4
"THCA1" 719 7
"THCA1" 719 4
"THCA1" 719 12
"THCA1" 719 19
"THCA1" 719 3
"THCA1" 719 12
"THCA1" 719 5
"THCA1" 719 13
"THCA1" 719 2
"THCA1" 719 14
"THCA1" 719 5
"THCA1" 719 2
"THCA1" 719 4
"THCA1" 719 9
"THCA1" 719 9
"THCA1" 719 8
"THCA1" 719 11
"THCA1" 719 7
"THCA1" 719 12
"THCA1" 719 12
"THCA1" 719 2
"THCA1" 719 3
"THCA1" 719 5
"THCA1" 719 2
"THCA1" 719 4
"THCA1" 719 4
"THCA1" 719 5
"THCA1" 719 2
"THCA1" 719 15
"THCA1" 719 7
"THCA1" 719 5
"THCA1" 719 9
"THCA1" 719 1
"THCA1" 719 6
"THCA1" 719 12
"THCA1" 719 1
"THCA1" 719 1
"THCA1" 719 4
"THCA1" 719 5
"THCA1" 719 3
"THCA1" 719 16
"THCA1" 719 15
"THCA1" 719 20
"THCA1" 719 4
"THCA1" 719 2
"THCA1" 719 7
"THCA1" 719 3
"THCA1" 719 7
"THCA1" 719 4
"THCA1" 719 4
"THCA1" 719 6
"THCA1" 719 7
"THCA1" 719 3
"THCA1" 719 8
"THCA1" 719 7
"THCA1" 719 6
"THCA1" 719 4
"THCA1" 719 2
"THCA1" 719 11
"THCA1" 719 1
"THCA1" 719 5
"THCA1" 719 2
"THCA1" 719 6
"THCA1" 719 1
"THCA1" 719 2
"THCA1" 719 5
"THCA1" 719 3
"THCA1" 719 4
"THCA1" 719 4
"THCA1" 719 1
"THCA1" 719 12
"THCA1" 719 2
"THCA1" 719 8
"THCA1" 719 34
"THCA1" 719 6
"THCA1" 719 16
"THCA1" 719 14
"THCA1" 719 16
"THCA1" 719 17
"THCA1" 719 10
"THCA1" 719 25
"THCA1" 719 5
"THCA1" 719 5
"THCA1" 719 10
"THCA1" 719 16
"THCA1" 719 7
"THCA1" 719 15
"THCA1" 719 6
"THCA1" 719 7
"THCA1" 719 8
"THCA1" 719 3
"THCA1" 719 11
"THCA1" 719 27
"THCA1" 719 14
"THCA1" 719 17
"THCA1" 719 3
"THCA1" 719 11
"THCA1" 719 8
"THCA1" 719 7
"THCA1" 719 12
"THCA1" 719 13
"THCA1" 719 7
"THCA1" 719 13
"THCA1" 719 6
"THCA1" 719 15
"THCA1" 719 4
"THCA1" 719 4
"THCA1" 719 11
"THCA1" 719 3
"THCA1" 719 12
"THCA1" 719 16
"THCA1" 719 1
"THCA1" 719 7
"THCA1" 719 4
"THCA1" 719 22
"THCA1" 719 8
"THCA1" 719 11
"THCA1" 719 8
"THCA1" 719 7
"THCA1" 719 13
"THCA1" 719 13
"THCA1" 719 6
"THCA1" 719 1
"THCA1" 719 7
"THCA1" 719 8
"THCA1" 719 4
"THCA1" 719 5
"THCA1" 719 4
"THCA1" 719 4
"THCA1" 719 10
"THCA1" 719 5
"THCA1" 719 4
"THCA1" 719 6
"THCA1" 719 6
"THCA1" 719 8
"THCA1" 719 3
"THCA1" 719 2
"THCA1" 719 11
"THCA1" 719 3
"THCA1" 719 12
"THCA1" 719 8
"THCA1" 719 6
"THCA1" 719 8
"THCA1" 719 4
"THCA1" 719 16
"THCA1" 719 8
"THCA1" 719 15
"THCA1" 719 5
"THCA1" 719 12
"THCA1" 719 5
"THCA1" 719 4
"THCA1" 719 4
"THCA1" 719 9
"THCA1" 719 4
"THCA1" 719 9
"THCA1" 719 6
"THCA1" 719 11
"THCA1" 719 6
"THCA1" 719 13
"THCA1" 719 2
"THCA1" 719 8
"THCA1" 719 12
"THCA1" 719 6
"THCA1" 719 7
"THCA1" 719 3
"THCA1" 719 8
"THCA1" 719 9
"THCA1" 719 4
"THCA1" 719 5
"THCA1" 719 9
"THCA1" 719 2
"THCA1" 719 5
"THCA1" 719 2
"THCA1" 719 7
"THCA1" 719 5
"THCA1" 719 5
"THCA1" 719 8
"THCA1" 719 3
"THCA1" 719 3
"THCA1" 719 12
"THCA1" 719 18
"THCA1" 719 9
"THCA1" 719 10
"THCA1" 719 6
"THCA1" 719 2
"THCA1" 719 7
"THCA1" 719 13
"THCA1" 719 8
"THCA1" 719 5
"THCA1" 719 7
"THCA1" 719 3
"THCA1" 719 1
"THCA1" 719 12
"THCA1" 719 9
"THCA1" 719 6
"THCA1" 719 6
"THCA1" 719 3
"THCA1" 719 8
"THCA1" 719 3
"THCA1" 719 6
"THCA1" 719 3
"THCA1" 719 5
"THCA1" 719 1
"THCA1" 719 3
"THCA1" 719 8
"THCA1" 719 2
"THCA1" 719 4
"THCA1" 719 11
"THCA1" 719 14
"THCA1" 719 11
"THCA1" 719 19
"THCA1" 719 7
"THCA1" 719 4
"THCA1" 719 4
"THCA1" 719 6
"THCA1" 719 3
"THCA1" 719 7
"THCA1" 719 4
"THCA1" 719 10
"THCA1" 719 11
"THCA1" 719 3
"THCA1" 719 12
"THCA1" 719 5
"THCA1" 719 8
"THCA1" 719 5
"THCA1" 719 4
"THCA1" 719 10
"THCA1" 719 10
"THCA1" 719 2
"THCA1" 719 4
"THCA1" 719 4
"THCA1" 719 14
"THCA1" 719 3
"THCA1" 719 5
"THCA1" 719 3
"THCA1" 719 43
"THCA1" 719 5
"THCA1" 719 15
"THCA1" 719 5
"THCA1" 719 8
"THCA1" 719 1
"THCA1" 719 6
"THCA1" 719 7
"THCA1" 719 9
"THCA1" 719 9
"THCA1" 719 14
"THCA1" 719 5
"THCA1" 719 1
"THCA1" 719 3
"THCA1" 719 7
"THCA1" 719 17
"THCA1" 719 3
"THCA1" 719 12
"THCA1" 719 8
"THCA1" 719 1
"THCA1" 719 9
"THCA1" 719 11
"THCA1" 719 5
"THCA1" 719 6
"THCA1" 719 2
"THCA1" 719 3
"THCA1" 719 9
"THCA1" 719 13
"THCA1" 719 3
"THCA1" 719 3
"THCA1" 719 20
"THCA1" 719 14
"THCA1" 719 44
"THCA1" 719 11
"THCA1" 719 3
"THCA1" 719 2
"THCA1" 719 3
"THCA1" 719 10
"THCA1" 719 3
"THCA1" 719 5
"THCA1" 719 1
"THCA1" 719 11
"THCA1" 719 6
"THCA1" 719 9
"THCA1" 719 8
"THCA1" 719 7
"THCA1" 719 6
"THCA1" 719 12
"THCA1" 719 11
"THCA1" 719 6
"THCA1" 719 7
"THCA1" 719 9
"THCA1" 719 4
"THCA1" 719 5
"THCA1" 719 1
"THCA1" 719 7
"THCA1" 719 10
"THCA1" 719 15
"THCA1" 719 5
"THCA1" 719 5
"THCA1" 719 18
"THCA1" 719 15
"THCA1" 719 7
"THCA1" 719 9
"THCA1" 719 8
"THCA1" 719 9
"THCA1" 719 13
"THCA1" 719 4
"THCA1" 719 7
"THCA1" 719 8
"THCA1" 719 3
"THCA1" 719 2
"THCA1" 719 4
"THCA1" 719 9
"THCA1" 719 6
"THCA1" 719 1
"THCA1" 719 52
"THCA1" 719 3
"THCA1" 719 7
"THCA1" 719 8
"THCA1" 719 5
"THCA1" 719 9
"THCA1" 719 7
"THCA1" 719 6
"THCA1" 719 5
"THCA1" 719 4
"THCA1" 719 8
"THCA1" 719 2
"THCA1" 719 7
"THCA1" 719 7
"THCA1" 719 30
"THCA1" 719 10
"THCA1" 719 9
"THCA1" 719 19
"THCA1" 719 2
"THCA1" 719 11
"THCA1" 719 4
"THCA1" 719 10
"THCA1" 719 8
"THCA1" 719 4
"THCA1" 719 6
"THCA1" 719 7
"THCA1" 719 23
"THCA1" 719 6
"THCA1" 719 2
"THCA1" 719 6
"THCA1" 719 4
"THCA1" 719 9
"THCA1" 719 5
"THCA1" 719 8
"THCA1" 719 7
"THCA1" 719 6
"THCA1" 719 9
"THCA1" 719 5
"THCA1" 719 9
"THCA1" 719 8
"THCA1" 719 3
"THCA1" 719 16
"THCA1" 719 11
"THCA1" 719 2
"THCA1" 719 6
"THCA1" 719 7
"THCA1" 719 1
